timestamp,prompt_id,temperature,frequency,voltage,throttling,mem_total,mem_used,mem_percent,mem_pid,cpu_usage_pid,swap_total,swap_used,swap_percent,cpu_usage,fan_speed
1748594860306949064,2,84.5,142908530688,0.72,917512,8455307264,3463512064,42.1,62160896,0.0,1073725440,4194304,0.4,96.6,8947
1748594861332102052,2,84.0,147471832150,0.8394,917512,8455307264,3463806976,42.1,62160896,0.0,1073725440,4194304,0.4,97.5,8963
1748594862356372166,2,85.1,90194403624,0.8394,917512,8455307264,3463053312,42.1,62160896,0.0,1073725440,4194304,0.4,95.3,8984
1748594863384238626,2,84.5,142908491776,0.8394,917512,8455307264,3463528448,42.1,62160896,0.0,1073725440,4194304,0.4,96.4,9003
1748594864412386683,2,85.1,146045825832,0.72,917512,8455307264,3463282688,42.1,62160896,0.0,1073725440,4194304,0.4,95.6,9017
1748594865443670184,2,85.1,90194454102,0.8394,917512,8455307264,3463528448,42.1,62160896,0.0,1073725440,4194304,0.4,96.6,9036
1748594866493552064,2,84.5,142908530688,0.72,917512,8455307264,3461824512,42.1,62160896,0.0,1073725440,4194304,0.4,95.7,9047
1748594867529459891,2,83.4,147471935336,0.8394,917512,8455307264,3460530176,42.1,62160896,0.0,1073725440,4194304,0.4,97.8,9057
1748594868561831145,2,84.0,142908413462,0.8394,917512,8455307264,3461447680,42.1,62160896,0.0,1073725440,4194304,0.4,96.8,9077
1748594869585703852,2,84.5,142908530688,0.8394,917512,8455307264,3461201920,42.1,62160896,0.0,1073725440,4194304,0.4,97.6,9085
1748594870611039479,2,84.5,142908426262,0.8394,917512,8455307264,3460087808,42.1,62160896,0.0,1073725440,4194304,0.4,97.6,9101
1748594871639298440,2,85.6,90194454102,0.8394,917512,8455307264,3460300800,42.1,62160896,0.0,1073725440,4194304,0.4,95.4,9115
1748594872672109238,2,83.4,147471884562,0.8394,917510,8455307264,3460743168,42.1,62160896,0.0,1073725440,4194304,0.4,97.3,9129
1748594873799495731,2,84.5,90194416726,0.8394,917512,8455307264,3460743168,42.1,62160896,0.0,1073725440,4194304,0.4,96.6,9137
1748594874822732518,2,83.4,142908426262,0.72,917512,8455307264,3459022848,42.0,62160896,0.0,1073725440,4194304,0.4,97.3,9149
1748594875851827816,2,83.4,142908478276,0.8394,917512,8455307264,3459432448,42.0,62160896,0.0,1073725440,4194304,0.4,96.6,9165
1748594876883178676,2,85.1,90194403624,0.8394,917512,8455307264,3462103040,42.1,62160896,0.0,1073725440,4194304,0.4,97.8,9182
1748594877924355420,2,82.9,147471884562,0.8394,917512,8455307264,3461922816,42.1,62160896,0.0,1073725440,4194304,0.4,96.9,9191
1748594878963583003,2,83.4,147471832150,0.8394,917512,8455307264,3462086656,42.1,62160896,0.0,1073725440,4194304,0.4,97.3,9191
1748594879986050426,2,84.5,142908530688,0.72,917512,8455307264,3461742592,42.1,62160896,0.0,1073725440,4194304,0.4,95.9,9191
1748594881020820507,2,85.1,90194416726,0.8394,917512,8455307264,3461447680,42.1,62160896,0.0,1073725440,4194304,0.4,97.6,9202
1748594882056887011,2,83.4,147471832150,0.8394,917512,8455307264,3459858432,42.1,62160896,0.0,1073725440,4194304,0.4,95.4,9210
1748594883092002697,2,83.4,147471869828,0.8394,917512,8455307264,3459055616,42.0,62160896,0.0,1073725440,4194304,0.4,97.6,9208
1748594884116556649,2,85.1,90194388992,0.8394,917512,8455307264,3460038656,42.1,62160896,0.0,1073725440,4194304,0.4,97.5,9193
1748594885138631167,2,84.5,90194416726,0.8394,917512,8455307264,3459809280,42.0,62160896,0.0,1073725440,4194304,0.4,95.2,9199
1748594886171584708,2,82.3,152035354422,0.8394,917512,8455307264,3459809280,42.0,62160896,0.0,1073725440,4194304,0.4,97.1,9202
1748594887211812915,2,83.4,142908478276,0.8394,917512,8455307264,3458777088,42.0,62160896,0.0,1073725440,4194304,0.4,96.1,9196
1748594888244888933,2,82.9,150609230184,0.8394,917512,8455307264,3458383872,42.0,62160896,0.0,1073725440,4194304,0.4,97.1,9239
1748594889281694888,2,84.5,142908478276,0.8394,917510,8455307264,3460349952,42.1,62160896,0.0,1073725440,4194304,0.4,95.2,9236
1748594890323795879,2,85.1,90194388992,0.72,917512,8455307264,3460349952,42.1,62160896,0.0,1073725440,4194304,0.4,97.6,9256
1748594891363424139,2,84.0,146045798002,0.8394,917512,8455307264,3460022272,42.1,62160896,0.0,1073725440,4194304,0.4,96.6,9242
1748594892383332818,2,84.0,142908465778,0.8394,917512,8455307264,3460022272,42.1,62160896,0.0,1073725440,4194304,0.4,97.6,9239
1748594893408438996,2,84.5,147471896964,0.8394,917512,8455307264,3460349952,42.1,62160896,0.0,1073725440,4194304,0.4,97.6,9279
1748594894438836025,2,84.5,90194416726,0.72,917512,8455307264,3459743744,42.0,62160896,0.0,1073725440,4194304,0.4,95.9,9293
1748594895472812584,2,83.4,146045825832,0.8394,917512,8455307264,3459006464,42.0,62160896,0.0,1073725440,4194304,0.4,97.8,9305
1748594896494085020,2,84.5,142908478276,0.8394,917512,8455307264,3458793472,42.0,62160896,0.0,1073725440,4194304,0.4,94.7,9293
1748594897529999078,2,84.5,147471896964,0.8394,917512,8455307264,3458301952,42.0,62160896,0.0,1073725440,4194304,0.4,96.4,9319
1748594898571338558,2,84.5,142908465778,0.8394,917512,8455307264,3458334720,42.0,62160896,0.0,1073725440,4194304,0.4,95.6,9339
1748594899591588931,2,84.5,142908530688,0.72,917510,8455307264,3459072000,42.0,62160896,0.0,1073725440,4194304,0.4,97.3,9339
1748594900614200013,2,84.5,142908491776,0.8394,917512,8455307264,3459727360,42.0,62160896,0.0,1073725440,4194304,0.4,95.4,9337
1748594901647286808,2,84.5,142908478276,0.8394,917512,8455307264,3459547136,42.0,62160896,0.0,1073725440,4194304,0.4,97.6,9334
1748594902686471947,2,83.4,147471869828,0.8394,917512,8455307264,3458629632,42.0,62160896,0.0,1073725440,4194304,0.4,95.6,9334
1748594903717386126,2,84.5,142908478276,0.8394,917512,8455307264,3459252224,42.0,62160896,0.0,1073725440,4194304,0.4,97.6,9360
1748594904840153654,2,84.5,142908465778,0.72,917512,8455307264,3459334144,42.0,62160896,0.0,1073725440,4194304,0.4,97.6,9392
1748594905876585245,2,85.6,90194403624,0.8394,917512,8455307264,3459760128,42.0,62160896,0.0,1073725440,4194304,0.4,95.6,9404
1748594906916080595,2,84.0,146045798002,0.8394,917512,8455307264,3459710976,42.0,62160896,0.0,1073725440,4194304,0.4,97.6,9410
1748594907935488623,2,84.5,142908465778,0.8394,917512,8455307264,3459465216,42.0,62160896,0.0,1073725440,4194304,0.4,95.6,9422
1748594908968610190,2,83.4,147471896964,0.8394,917510,8455307264,3457662976,42.0,62160896,0.0,1073725440,4194304,0.4,97.5,9428
1748594909988856002,2,84.0,142908491776,0.8394,917512,8455307264,3456925696,42.0,62160896,0.0,1073725440,4194304,0.4,96.1,9430
1748594911020457521,2,85.1,146045813334,0.8394,917510,8455307264,3457908736,42.0,62160896,0.0,1073725440,4194304,0.4,97.8,9430
1748594912064502219,2,83.4,147471896964,0.8394,917512,8455307264,3457335296,42.0,62160896,0.0,1073725440,4194304,0.4,95.4,9442
1748594913083794635,2,84.0,146045863510,0.8394,917512,8455307264,3457908736,42.0,62160896,0.0,1073725440,4194304,0.4,97.6,9439
1748594914116668775,2,84.5,142908478276,0.72,917512,8455307264,3458646016,42.0,62160896,0.0,1073725440,4194304,0.4,97.8,9448
1748594915283310931,2,84.5,146045813334,0.72,917512,8455307264,3460005888,42.1,62160896,0.0,1073725440,4194304,0.4,95.3,9451
1748594916319247800,2,84.5,142908478276,0.8394,917512,8455307264,3460317184,42.1,62160896,0.0,1073725440,4194304,0.4,97.3,9448
1748594917351033470,2,84.5,146045761024,0.8394,917512,8455307264,3459825664,42.1,62160896,0.0,1073725440,4194304,0.4,95.1,9454
1748594918372260089,2,84.0,146045863510,0.8394,917512,8455307264,3458924544,42.0,62160896,0.0,1073725440,4194304,0.4,97.6,9463
1748594919398197101,2,84.0,146045863510,0.72,917512,8455307264,3457908736,42.0,62160896,0.0,1073725440,4194304,0.4,95.6,9457
1748594920445679454,2,85.1,90194454102,0.72,917510,8455307264,3459366912,42.0,62160896,0.0,1073725440,4194304,0.4,97.3,9463
1748594921471384555,2,82.9,150609217088,0.8394,917512,8455307264,3458433024,42.0,62160896,0.0,1073725440,4194304,0.4,96.8,9466
1748594922504627877,2,85.1,90194388992,0.8394,917512,8455307264,3457105920,42.0,62160896,0.0,1073725440,4194304,0.4,97.6,9463
1748594923636667240,2,84.5,142908426262,0.8394,917510,8455307264,3457433600,42.0,62160896,0.0,1073725440,4194304,0.4,95.4,9463
1748594924675432528,2,84.5,142908530688,0.72,917512,8455307264,3458351104,42.0,62160896,0.0,1073725440,4194304,0.4,97.5,9454
1748594925696657787,2,84.5,142908491776,0.8394,917512,8455307264,3457351680,42.0,62160896,0.0,1073725440,4194304,0.4,95.4,9433
1748594926734786687,2,82.3,147471819048,0.8394,917512,8455307264,3459284992,42.0,62160896,0.0,1073725440,4194304,0.4,97.3,9439
1748594927755222892,2,85.6,90194388992,0.8394,917512,8455307264,3460022272,42.1,62160896,0.0,1073725440,4194304,0.4,97.6,9436
1748594928787472540,2,83.4,146045798002,0.8394,917512,8455307264,3459284992,42.0,62160896,0.0,1073725440,4194304,0.4,97.1,9448
1748594929816807664,2,84.0,146045761024,0.8394,917512,8455307264,3458662400,42.0,62160896,0.0,1073725440,4194304,0.4,97.1,9407
1748594930843382114,2,84.5,90194454102,0.8394,917512,8455307264,3457892352,42.0,62160896,0.0,1073725440,4194304,0.4,95.4,9380
1748594931872588623,2,84.0,90194416726,0.8394,917512,8455307264,3458662400,42.0,62160896,0.0,1073725440,4194304,0.4,97.6,9380
1748594932909027262,2,85.6,90194403624,0.8394,917512,8455307264,3458908160,42.0,62160896,0.0,1073725440,4194304,0.4,95.6,9401
1748594933933926598,2,82.9,150609269398,0.8394,917512,8455307264,3458170880,42.0,62160896,0.0,1073725440,4194304,0.4,97.3,9442
1748594934977967187,2,84.5,142908491776,0.72,917510,8455307264,3456696320,42.0,62160896,0.0,1073725440,4194304,0.4,96.4,9463
1748594935999170585,2,85.1,142908530688,0.8394,917512,8455307264,3458334720,42.0,62160896,0.0,1073725440,4194304,0.4,96.6,9481
