timestamp,prompt_id,temperature,frequency,voltage,throttling,mem_total,mem_used,mem_percent,mem_pid,cpu_usage_pid,swap_total,swap_used,swap_percent,cpu_usage,fan_speed
1748593297159155062,1,80.7,154618954880,0.8394,917504,8455307264,3480977408,42.3,62619648,0.0,1073725440,0,0.0,98.0,7882
1748593298180751947,1,81.2,154618968072,0.8394,917504,8455307264,3474309120,42.2,62619648,0.0,1073725440,0,0.0,98.0,7921
1748593299201227891,1,82.3,154619033490,0.8394,917512,8455307264,3467837440,42.2,62619648,0.0,1073725440,0,0.0,98.3,7968
1748593300228893935,1,82.9,152035328128,0.8394,917512,8455307264,3461201920,42.1,62619648,0.0,1073725440,0,0.0,98.0,8066
1748593301253261899,1,84.0,146045876612,0.8394,917512,8455307264,3457466368,42.0,62619648,0.0,1073725440,0,0.0,98.0,8086
1748593302274004636,1,84.0,146045813334,0.8394,917512,8455307264,3450306560,42.0,62619648,0.0,1073725440,0,0.0,98.0,8112
1748593303295149575,1,84.0,146045761024,0.8394,917512,8455307264,3445981184,41.9,62619648,0.0,1073725440,0,0.0,97.8,8101
1748593304317369231,1,84.5,142908426262,0.8394,917512,8455307264,3442851840,41.9,62619648,0.0,1073725440,0,0.0,98.3,8125
1748593305337089026,1,84.0,146045761024,0.8394,917512,8455307264,3439919104,41.8,62619648,0.0,1073725440,0,0.0,97.8,8225
1748593306360555750,1,82.9,150609217088,0.8394,917512,8455307264,3440181248,41.8,62619648,0.0,1073725440,0,0.0,98.0,8296
1748593307382201906,1,84.0,147471832150,0.72,917510,8455307264,3435413504,41.8,62619648,0.0,1073725440,0,0.0,98.1,8335
1748593308407751527,1,83.4,147471884562,0.8394,917512,8455307264,3434921984,41.8,62619648,0.0,1073725440,0,0.0,98.3,8370
1748593310935346662,1,85.1,90194454102,0.72,917512,8455307264,3426598912,41.7,62619648,0.0,1073725440,0,0.0,98.0,8422
1748593311957004723,1,82.9,150609230184,0.8394,917512,8455307264,3427336192,41.7,62619648,0.0,1073725440,0,0.0,97.8,8434
1748593312977675251,1,84.0,146045813334,0.8394,917510,8455307264,3425681408,41.7,62619648,0.0,1073725440,0,0.0,98.0,8396
1748593314003163091,1,82.9,150609217088,0.8394,917512,8455307264,3424518144,41.7,62619648,0.0,1073725440,0,0.0,97.8,8429
1748593315025809739,1,84.5,150609282596,0.8394,917512,8455307264,3422978048,41.6,62619648,0.0,1073725440,0,0.0,98.1,8365
1748593316055719523,1,83.4,146045825832,0.8394,917512,8455307264,3429679104,41.7,62619648,0.0,1073725440,0,0.0,98.3,8556
1748593317083155353,1,85.1,146045825832,0.8394,917512,8455307264,3427975168,41.7,62619648,0.0,1073725440,0,0.0,98.0,8591
1748593318104532986,1,84.0,146045798002,0.8394,917512,8455307264,3428450304,41.7,62619648,0.0,1073725440,0,0.0,98.0,8618
1748593319126714096,1,84.5,142908478276,0.72,917510,8455307264,3425157120,41.7,62619648,0.0,1073725440,0,0.0,98.0,8643
1748593320150560847,1,85.6,90194416726,0.8394,917512,8455307264,3437707264,41.8,62619648,0.0,1073725440,0,0.0,98.3,8623
1748593321175541555,1,84.5,142908426262,0.8394,917512,8455307264,3439640576,41.8,62619648,0.0,1073725440,0,0.0,98.0,8643
1748593322199338138,1,85.1,90194403624,0.72,917510,8455307264,3438100480,41.8,62619648,0.0,1073725440,0,0.0,98.1,8715
1748593323221146099,1,84.5,142908478276,0.72,917510,8455307264,3432464384,41.7,62619648,0.0,1073725440,0,0.0,98.0,8633
1748593324241715657,1,84.0,146045761024,0.8394,917512,8455307264,3429629952,41.7,62619648,0.0,1073725440,0,0.0,98.1,8683
1748593325260617925,1,83.4,147471935336,0.8394,917512,8455307264,3426811904,41.7,62619648,0.0,1073725440,0,0.0,98.1,8764
1748593326284445265,1,82.9,150609204584,0.8394,917512,8455307264,3426385920,41.7,62619648,0.0,1073725440,0,0.0,98.3,8748
1748593327308390900,1,85.1,90194454102,0.8394,917512,8455307264,3423305728,41.6,62619648,0.0,1073725440,0,0.0,98.0,8833
1748593328443591188,1,84.5,142908465778,0.8394,917510,8455307264,3422617600,41.6,62619648,0.0,1073725440,0,0.0,98.3,8870
1748593329463984336,1,82.9,142908478276,0.72,917510,8455307264,3421192192,41.6,62619648,0.0,1073725440,0,0.0,98.1,8880
1748593330623019857,1,85.1,90194388992,0.8394,917510,8455307264,3415031808,41.5,62619648,0.0,1073725440,0,0.0,98.1,8899
1748593331645131145,1,84.0,146045863510,0.8394,917512,8455307264,3416326144,41.6,62619648,0.0,1073725440,0,0.0,98.3,8920
1748593332675435658,1,83.4,147471884562,0.8394,917512,8455307264,3413901312,41.5,62619648,0.0,1073725440,0,0.0,98.1,8939
1748593333696406894,1,85.1,90194388992,0.72,917512,8455307264,3412639744,41.5,62619648,0.0,1073725440,0,0.0,98.5,8870
1748593334718100460,1,85.1,90194416726,0.72,917510,8455307264,3411951616,41.5,62619648,0.0,1073725440,0,0.0,98.3,8933
1748593335744881930,1,83.4,147471819048,0.8394,917512,8455307264,3412033536,41.5,62619648,0.0,1073725440,0,0.0,98.5,8968
1748593336773904280,1,85.1,90194403624,0.8394,917512,8455307264,3409313792,41.5,62619648,0.0,1073725440,0,0.0,98.1,8998
1748593337801528412,1,82.9,150609282596,0.8394,917512,8455307264,3408412672,41.5,62619648,0.0,1073725440,0,0.0,98.3,9022
1748593338827419329,1,85.6,142908465778,0.72,917512,8455307264,3406561280,41.4,62619648,0.0,1073725440,0,0.0,98.5,9036
1748593339857426005,1,83.4,147471935336,0.8394,917512,8455307264,3407921152,41.5,62619648,0.0,1073725440,0,0.0,98.3,9047
1748593340879930824,1,85.1,90194416726,0.72,917510,8455307264,3407953920,41.5,62619648,0.0,1073725440,0,0.0,98.3,9055
1748593341901614793,1,84.5,90194454102,0.8394,917512,8455307264,3406872576,41.4,62619648,0.0,1073725440,0,0.0,98.5,9071
1748593342935341675,1,82.3,152035328128,0.8394,917512,8455307264,3405545472,41.4,62619648,0.0,1073725440,0,0.0,98.3,9085
1748593343958453952,1,84.5,142908426262,0.8394,917512,8455307264,3405905920,41.4,62619648,0.0,1073725440,0,0.0,98.3,9115
1748593344986281394,1,84.5,142908530688,0.8394,917510,8455307264,3406905344,41.4,62619648,0.0,1073725440,0,0.0,98.5,9126
1748593346006603570,1,85.1,90194403624,0.8394,917512,8455307264,3405889536,41.4,62619648,0.0,1073725440,0,0.0,98.5,9143
1748593347027815094,1,83.4,147471869828,0.8394,917512,8455307264,3404644352,41.4,62619648,0.0,1073725440,0,0.0,98.0,9143
1748593348051155108,1,83.4,147471884562,0.8394,917512,8455307264,3404595200,41.4,62619648,0.0,1073725440,0,0.0,98.3,9151
1748593349071871910,1,85.1,146045825832,0.72,917510,8455307264,3405414400,41.4,62619648,0.0,1073725440,0,0.0,98.3,9174
1748593350104337497,1,83.4,147471884562,0.8394,917512,8455307264,3403644928,41.4,62619648,0.0,1073725440,0,0.0,98.5,9177
1748593351125388204,1,85.1,90194388992,0.72,917512,8455307264,3402760192,41.4,62619648,0.0,1073725440,0,0.0,98.3,9182
1748593352159140062,1,84.0,146045798002,0.8394,917512,8455307264,3400876032,41.4,62619648,0.0,1073725440,0,0.0,98.6,9193
1748593353184822935,1,85.1,90194416726,0.8394,917512,8455307264,3402350592,41.4,62619648,0.0,1073725440,0,0.0,98.1,9182
1748593354213106481,1,84.0,146045798002,0.8394,917512,8455307264,3404513280,41.4,62619648,0.0,1073725440,0,0.0,98.0,9157
1748593355237127488,1,82.9,150609282596,0.8394,917510,8455307264,3404398592,41.4,62619648,0.0,1073725440,0,0.0,98.5,9160
1748593356264798017,1,84.5,142908530688,0.72,917512,8455307264,3402989568,41.4,62619648,0.0,1073725440,0,0.0,98.1,9165
1748593357287263160,1,84.5,146045825832,0.8394,917512,8455307264,3403628544,41.4,62619648,0.0,1073725440,0,0.0,98.3,9157
1748593358316524385,1,84.5,142908530688,0.8394,917512,8455307264,3403235328,41.4,62619648,0.0,1073725440,0,0.0,98.3,9126
1748593359340250743,1,83.4,147471832150,0.8394,917512,8455307264,3401351168,41.4,62619648,0.0,1073725440,0,0.0,98.5,9174
1748593360372675824,1,84.0,146045825832,0.8394,917512,8455307264,3400744960,41.4,62619648,0.0,1073725440,0,0.0,98.0,9179
1748593361393741062,1,83.4,147471935336,0.8394,917512,8455307264,3401498624,41.4,62619648,0.0,1073725440,0,0.0,98.3,9163
1748593362419251801,1,84.0,146045825832,0.8394,917512,8455307264,3402170368,41.4,62619648,0.0,1073725440,0,0.0,98.3,9259
1748593363443510617,1,85.1,90194403624,0.8394,917510,8455307264,3399532544,41.4,62619648,0.0,1073725440,0,0.0,98.5,9282
1748593364469470260,1,85.1,90194416726,0.8394,917512,8455307264,3401596928,41.4,62619648,0.0,1073725440,0,0.0,98.3,9290
1748593365499426237,1,85.1,90194416726,0.8394,917512,8455307264,3399188480,41.4,62619648,0.0,1073725440,0,0.0,98.3,9285
1748593366522346077,1,84.5,142908465778,0.72,917510,8455307264,3397206016,41.3,62619648,0.0,1073725440,0,0.0,98.5,9299
1748593367543511311,1,84.0,147471884562,0.8394,917512,8455307264,3399532544,41.4,62619648,0.0,1073725440,0,0.0,98.5,9256
1748593368570377429,1,84.0,142908530688,0.8394,917512,8455307264,3398434816,41.3,62619648,0.0,1073725440,0,0.0,98.3,9308
1748593369593036879,1,85.1,90194403624,0.8394,917512,8455307264,3399090176,41.4,62619648,0.0,1073725440,0,0.0,98.5,9337
1748593370615847383,1,83.4,147471884562,0.8394,917512,8455307264,3399434240,41.4,62619648,0.0,1073725440,0,0.0,98.3,9348
1748593371636977801,1,85.1,146045761024,0.8394,917510,8455307264,3399008256,41.4,62619648,0.0,1073725440,0,0.0,98.3,9339
1748593372663679269,1,82.9,150609217088,0.8394,917512,8455307264,3399647232,41.4,62619648,0.0,1073725440,0,0.0,98.5,9308
1748593373688154932,1,84.0,146045813334,0.8394,917512,8455307264,3398975488,41.4,62619648,0.0,1073725440,0,0.0,98.5,9293
1748593374711237599,1,82.9,147471832150,0.8394,917512,8455307264,3396141056,41.3,62619648,0.0,1073725440,0,0.0,98.3,9351
1748593375740088168,1,85.1,90194403624,0.8394,917512,8455307264,3399106560,41.4,62619648,0.0,1073725440,0,0.0,98.5,9383
1748593376762800762,1,83.4,147471819048,0.8394,917512,8455307264,3397550080,41.3,62619648,0.0,1073725440,0,0.0,98.3,9422
1748593377795198278,1,85.1,90194416726,0.8394,917512,8455307264,3397386240,41.3,62619648,0.0,1073725440,0,0.0,98.3,9422
1748593378828353586,1,83.4,147471832150,0.8394,917512,8455307264,3396960256,41.3,62619648,0.0,1073725440,0,0.0,98.5,9433
1748593379850141664,1,82.9,150609217088,0.8394,917512,8455307264,3396878336,41.3,62619648,0.0,1073725440,0,0.0,98.3,9436
1748593380872352721,1,84.0,146045825832,0.8394,917512,8455307264,3396304896,41.3,62619648,0.0,1073725440,0,0.0,98.5,9433
1748593381896980618,1,84.5,142908478276,0.8394,917512,8455307264,3395698688,41.3,62619648,0.0,1073725440,0,0.0,98.3,9428
1748593382920708890,1,85.6,90194454102,0.8394,917512,8455307264,3397566464,41.3,62619648,0.0,1073725440,0,0.0,98.0,9433
1748593383944712271,1,84.5,142908491776,0.8394,917512,8455307264,3397566464,41.3,62619648,0.0,1073725440,0,0.0,98.3,9430
1748593384971397992,1,84.5,142908491776,0.72,917512,8455307264,3397894144,41.4,62619648,0.0,1073725440,0,0.0,98.5,9428
1748593385993437250,1,85.1,90194454102,0.8394,917512,8455307264,3400351744,41.4,62619648,0.0,1073725440,0,0.0,97.8,9433
1748593387018454644,1,85.1,90194454102,0.8394,917512,8455307264,3399892992,41.4,62619648,0.0,1073725440,0,0.0,98.5,9436
1748593388044504625,1,82.9,150609282596,0.8394,917512,8455307264,3400368128,41.4,62619648,0.0,1073725440,0,0.0,98.3,9413
1748593389068876928,1,84.0,146045761024,0.72,917512,8455307264,3400794112,41.4,62619648,0.0,1073725440,0,0.0,98.5,9404
1748593390092392252,1,85.1,142908426262,0.72,917510,8455307264,3398352896,41.3,62619648,0.0,1073725440,0,0.0,98.5,9445
1748593391123428415,1,84.0,146045825832,0.8394,917512,8455307264,3397058560,41.3,62619648,0.0,1073725440,0,0.0,98.5,9457
1748593392143618233,1,85.1,90194403624,0.8394,917512,8455307264,3397222400,41.3,62619648,0.0,1073725440,0,0.0,98.5,9466
1748593393169664749,1,84.5,142908478276,0.72,917510,8455307264,3398533120,41.3,62619648,0.0,1073725440,0,0.0,98.5,9469
1748593394197177888,1,84.0,146045825832,0.8394,917512,8455307264,3398041600,41.3,62619648,0.0,1073725440,0,0.0,98.3,9469
1748593395226828332,1,84.0,146045813334,0.8394,917512,8455307264,3395305472,41.3,62619648,0.0,1073725440,0,0.0,98.3,9463
1748593396251496722,1,84.5,142908530688,0.8394,917512,8455307264,3395108864,41.3,62619648,0.0,1073725440,0,0.0,98.5,9478
1748593397380820232,1,84.5,142908426262,0.8394,917510,8455307264,3395289088,41.3,62619648,0.0,1073725440,0,0.0,98.3,9475
1748593398401773952,1,85.1,90194388992,0.8394,917512,8455307264,3394404352,41.3,62619648,0.0,1073725440,0,0.0,98.5,9466
1748593399424851810,1,85.6,90194388992,0.8394,917512,8455307264,3394715648,41.3,62619648,0.0,1073725440,0,0.0,98.5,9448
1748593400450717415,1,85.1,146045825832,0.8394,917510,8455307264,3400335360,41.4,62619648,0.0,1073725440,0,0.0,98.3,9454
1748593401484161396,1,84.5,150609204584,0.8394,917512,8455307264,3403792384,41.4,62619648,0.0,1073725440,0,0.0,98.5,9436
1748593402511556753,1,85.1,90194388992,0.8394,917512,8455307264,3402661888,41.4,62619648,0.0,1073725440,0,0.0,97.3,9410
1748593403532867394,1,85.1,90194403624,0.8394,917512,8455307264,3399319552,41.4,62619648,0.0,1073725440,0,0.0,98.5,9383
1748593404554763829,1,83.4,147471869828,0.8394,917512,8455307264,3400220672,41.4,62619648,0.0,1073725440,0,0.0,98.3,9351
1748593405580405080,1,84.5,90194403624,0.8394,917512,8455307264,3399385088,41.4,62619648,0.0,1073725440,0,0.0,98.5,9369
1748593406602701494,1,82.9,150609269398,0.8394,917512,8455307264,3398156288,41.3,62619648,0.0,1073725440,0,0.0,98.5,9363
1748593407623463043,1,84.0,146045761024,0.8394,917512,8455307264,3397009408,41.3,62619648,0.0,1073725440,0,0.0,98.3,9413
1748593408646489304,1,85.1,90194388992,0.8394,917512,8455307264,3396960256,41.3,62619648,0.0,1073725440,0,0.0,98.5,9428
1748593409672912198,1,84.5,142908530688,0.8394,917512,8455307264,3397812224,41.3,62619648,0.0,1073725440,0,0.0,98.3,9430
1748593410700862938,1,83.4,146045747826,0.8394,917512,8455307264,3396026368,41.3,62619648,0.0,1073725440,0,0.0,98.5,9460
1748593411727752366,1,83.4,147471935336,0.8394,917512,8455307264,3394830336,41.3,62619648,0.0,1073725440,0,0.0,98.3,9445
1748593412747131622,1,83.4,147471935336,0.8394,917512,8455307264,3395911680,41.3,62619648,0.0,1073725440,0,0.0,98.5,9430
1748593413778477679,1,85.1,90194388992,0.8394,917512,8455307264,3393863680,41.3,62619648,0.0,1073725440,0,0.0,98.6,9442
1748593414805637013,1,82.9,147471884562,0.8394,917512,8455307264,3394207744,41.3,62619648,0.0,1073725440,0,0.0,98.0,9466
1748593415828998510,1,82.9,150609230184,0.8394,917512,8455307264,3393634304,41.3,62619648,0.0,1073725440,0,0.0,98.5,9469
1748593416856556896,1,84.5,90194388992,0.8394,917512,8455307264,3395944448,41.3,62619648,0.0,1073725440,0,0.0,98.5,9451
1748593417881249757,1,85.1,90194403624,0.8394,917512,8455307264,3393503232,41.3,62619648,0.0,1073725440,0,0.0,98.5,9457
1748593418905456971,1,83.4,147471832150,0.8394,917512,8455307264,3393814528,41.3,62619648,0.0,1073725440,0,0.0,97.8,9445
1748593419934408979,1,84.0,146045813334,0.8394,917512,8455307264,3394404352,41.3,62619648,0.0,1073725440,0,0.0,98.5,9490
1748593420956986810,1,84.5,146045876612,0.8394,917512,8455307264,3394060288,41.3,62619648,0.0,1073725440,0,0.0,97.3,9478
1748593421980473841,1,85.1,90194403624,0.8394,917512,8455307264,3392864256,41.3,62619648,0.0,1073725440,0,0.0,98.5,9475
1748593423003020745,1,84.0,146045863510,0.8394,917512,8455307264,3393503232,41.3,62619648,0.0,1073725440,0,0.0,98.5,9478
1748593424028535062,1,85.6,142908426262,0.8394,917510,8455307264,3394469888,41.3,62619648,0.0,1073725440,0,0.0,98.5,9472
1748593425055496650,1,85.1,90194388992,0.8394,917512,8455307264,3392929792,41.3,62619648,0.0,1073725440,0,0.0,98.3,9460
1748593426080548246,1,85.1,90194416726,0.8394,917512,8455307264,3393748992,41.3,62619648,0.0,1073725440,0,0.0,98.5,9451
1748593427103894034,1,83.4,147471869828,0.8394,917512,8455307264,3392602112,41.3,62619648,0.0,1073725440,0,0.0,98.5,9436
1748593428127376043,1,84.0,146045798002,0.8394,917512,8455307264,3392864256,41.3,62619648,0.0,1073725440,0,0.0,98.5,9466
1748593429155022682,1,84.0,146045825832,0.8394,917512,8455307264,3393961984,41.3,62619648,0.0,1073725440,0,0.0,98.5,9436
1748593430180677551,1,84.0,146045825832,0.8394,917510,8455307264,3392077824,41.3,62619648,0.0,1073725440,0,0.0,98.3,9448
1748593431203696023,1,84.5,90194416726,0.8394,917512,8455307264,3393585152,41.3,62619648,0.0,1073725440,0,0.0,98.5,9375
1748593432227198363,1,83.4,147471884562,0.8394,917512,8455307264,3394551808,41.3,62619648,0.0,1073725440,0,0.0,98.3,9410
1748593433252435862,1,85.6,90194403624,0.72,917510,8455307264,3393257472,41.3,62619648,0.0,1073725440,0,0.0,98.5,9439
1748593434279234780,1,84.5,142908478276,0.8394,917512,8455307264,3393142784,41.3,62619648,0.0,1073725440,0,0.0,98.3,9451
1748593435340429110,1,84.0,146045798002,0.8394,917512,8455307264,3390734336,41.3,62619648,0.0,1073725440,0,0.0,98.6,9457
1748593436359848150,1,84.5,142908426262,0.8394,917512,8455307264,3390504960,41.3,62619648,0.0,1073725440,0,0.0,98.3,9457
1748593437381050498,1,84.5,142908426262,0.72,917510,8455307264,3392569344,41.3,62619648,0.0,1073725440,0,0.0,98.8,9463
1748593438406264587,1,84.5,142908478276,0.8394,917512,8455307264,3391225856,41.3,62619648,0.0,1073725440,0,0.0,98.3,9466
1748593439425728126,1,85.6,90194416726,0.8394,917512,8455307264,3391700992,41.3,62619648,0.0,1073725440,0,0.0,98.8,9466
1748593440448111837,1,82.9,150609204584,0.8394,917512,8455307264,3393093632,41.3,62619648,0.0,1073725440,0,0.0,98.3,9469
1748593441469176331,1,82.9,150609164676,0.8394,917512,8455307264,3391111168,41.3,62619648,0.0,1073725440,0,0.0,97.6,9463
1748593442491479023,1,84.0,146045761024,0.72,917510,8455307264,3391471616,41.3,62619648,0.0,1073725440,0,0.0,98.5,9454
1748593443515300838,1,84.5,142908478276,0.72,917512,8455307264,3391520768,41.3,62619648,0.0,1073725440,0,0.0,98.5,9451
1748593444537109327,1,84.0,146045825832,0.72,917510,8455307264,3389784064,41.2,62619648,0.0,1073725440,0,0.0,98.3,9463
1748593445557197842,1,83.4,147471935336,0.8394,917512,8455307264,3391832064,41.3,62619648,0.0,1073725440,0,0.0,98.3,9475
1748593446584066272,1,84.5,142908426262,0.8394,917510,8455307264,3392536576,41.3,62619648,0.0,1073725440,0,0.0,98.8,9448
1748593447607185366,1,82.3,152035328128,0.8394,917512,8455307264,3392126976,41.3,62619648,0.0,1073725440,0,0.0,98.3,9436
1748593448632518820,1,84.5,90194388992,0.8394,917512,8455307264,3390570496,41.3,62619648,0.0,1073725440,0,0.0,98.5,9351
1748593449658851159,1,82.9,150609204584,0.8394,917512,8455307264,3391750144,41.3,62619648,0.0,1073725440,0,0.0,98.5,9369
1748593450684289686,1,82.9,150609230184,0.8394,917512,8455307264,3390619648,41.3,62619648,0.0,1073725440,0,0.0,98.4,9439
1748593451808470151,1,84.5,142908491776,0.72,917512,8455307264,3390095360,41.2,62619648,0.0,1073725440,0,0.0,98.5,9454
1748593452834304268,1,84.5,142908478276,0.8394,917512,8455307264,3389603840,41.2,62619648,0.0,1073725440,0,0.0,98.3,9433
1748593453863384631,1,85.1,90194416726,0.8394,917512,8455307264,3389521920,41.2,62619648,0.0,1073725440,0,0.0,98.5,9422
1748593454888497583,1,83.4,147471884562,0.72,917512,8455307264,3389014016,41.2,62619648,0.0,1073725440,0,0.0,98.8,9436
1748593455915016936,1,82.9,150609204584,0.8394,917512,8455307264,3389915136,41.2,62619648,0.0,1073725440,0,0.0,98.3,9457
1748593456936449792,1,84.5,142908478276,0.8394,917510,8455307264,3390652416,41.3,62619648,0.0,1073725440,0,0.0,98.5,9460
1748593457963671938,1,84.0,146045813334,0.8394,917512,8455307264,3388833792,41.2,62619648,0.0,1073725440,0,0.0,98.8,9448
1748593458988453334,1,83.4,147471869828,0.8394,917512,8455307264,3388080128,41.2,62619648,0.0,1073725440,0,0.0,98.5,9460
1748593460012461622,1,83.4,147471884562,0.8394,917512,8455307264,3389521920,41.2,62619648,0.0,1073725440,0,0.0,98.0,9478
1748593461033769884,1,84.5,142908426262,0.8394,917512,8455307264,3393093632,41.3,62619648,0.0,1073725440,0,0.0,98.3,9475
1748593462059186961,1,82.9,150609204584,0.8394,917512,8455307264,3392946176,41.3,62619648,0.0,1073725440,0,0.0,98.5,9496
1748593463081030035,1,82.9,150609269398,0.8394,917512,8455307264,3392520192,41.3,62619648,0.0,1073725440,0,0.0,98.5,9484
1748593464108418770,1,82.9,147471832150,0.8394,917512,8455307264,3391799296,41.3,62619648,0.0,1073725440,0,0.0,98.3,9487
1748593465134478047,1,82.9,150609217088,0.8394,917512,8455307264,3391733760,41.3,62619648,0.0,1073725440,0,0.0,98.5,9490
1748593466159203847,1,85.1,90194416726,0.8394,917512,8455307264,3390406656,41.3,62619648,0.0,1073725440,0,0.0,98.5,9490
1748593467181986489,1,84.0,146045863510,0.8394,917512,8455307264,3390406656,41.3,62619648,0.0,1073725440,0,0.0,98.5,9514
1748593468204632575,1,84.5,142908426262,0.8394,917512,8455307264,3389505536,41.2,62619648,0.0,1073725440,0,0.0,98.5,9514
1748593469244063387,2,79.6,154618968072,0.8394,917504,8455307264,3391062016,41.3,62619648,0.0,1073725440,0,0.0,62.5,9529
1748593470265543885,2,84.5,142908426262,0.8394,917512,8455307264,3391799296,41.3,62619648,0.0,1073725440,0,0.0,100.0,9523
1748593471287300825,2,85.1,90194454102,0.8394,917512,8455307264,3392782336,41.3,62619648,0.0,1073725440,0,0.0,100.0,9514
1748593472308681193,2,84.5,90194454102,0.8394,917512,8455307264,3392634880,41.3,62619648,0.0,1073725440,0,0.0,98.3,9508
1748593473333481805,2,82.9,150609230184,0.8394,917512,8455307264,3393945600,41.3,62619648,0.0,1073725440,0,0.0,98.0,9511
1748593474358079195,2,85.1,90194388992,0.8394,917512,8455307264,3391406080,41.3,62619648,0.0,1073725440,0,0.0,98.3,9511
1748593475380866444,2,84.5,142908530688,0.72,917512,8455307264,3392143360,41.3,62619648,0.0,1073725440,0,0.0,97.8,9511
1748593476406365755,2,84.0,146045813334,0.8394,917512,8455307264,3392897024,41.3,62619648,0.0,1073725440,0,0.0,98.0,9514
1748593477427800380,2,83.4,147471819048,0.72,917510,8455307264,3394781184,41.3,62619648,0.0,1073725440,0,0.0,98.3,9526
1748593478455369848,2,85.1,90194416726,0.8394,917512,8455307264,3395780608,41.3,62619648,0.0,1073725440,0,0.0,97.8,9514
1748593479485767712,2,82.9,150609217088,0.8394,917512,8455307264,3395682304,41.3,62619648,0.0,1073725440,0,0.0,98.0,9520
1748593480513786177,2,85.1,90194416726,0.8394,917512,8455307264,3394191360,41.3,62619648,0.0,1073725440,0,0.0,98.2,9517
1748593481641067541,2,84.0,146045798002,0.8394,917512,8455307264,3396354048,41.3,62619648,0.0,1073725440,0,0.0,98.0,9523
